speaker	word_count	a	able	actually	after	against	ah	aha	all	among	an	and	another	anybody	at	aye	be	became	been	began	bet	between	bloke	both	bringing	brought	but	charles	claimed	cor	corp	cos	da	day	decided	did	do	doo	during	each	economic	eh	eighty	england	er	erm	etcetera	everybody	fall	fig	for	forty	found	from	full	get	government	ha	had	has	have	having	held	hello	himself	hm	however	hundred	i	ibm	if	important	in	inc	including	international	into	it	just	know	large	later	latter	let_s	life	ltd	made	may	methods	mhm	minus	mm	most	mr	mum	new	nineteen	ninety	nodded	nought	oh	okay	on	ooh	out	pence	percent	political	presence	provides	put	really	reckon	say	seemed	seriously	sixty	smiled	so	social	somebody	system	take	talking	than	the	they	thing	think	thirteen	though	thus	time	tt	tv	twenty	uk	under	urgh	us	usa	wants	was	we	who	with	world	yeah	yes	you	your
S0393	19310	401	6	12	1	2	16	0	56	0	36	280	6	0	47	3	110	0	28	0	6	4	5	0	2	3	57	1	0	0	0	60	9	13	2	91	288	0	1	5	0	8	0	2	131	36	0	8	2	0	112	1	4	61	2	104	0	0	36	18	134	6	0	7	2	0	0	14	513	0	61	0	233	0	0	0	22	606	134	129	0	4	0	10	10	0	3	1	0	0	0	68	0	2	4	13	2	0	0	0	156	24	99	0	41	1	10	0	1	0	28	34	3	42	0	2	1	0	100	1	1	1	31	8	8	642	181	30	72	0	34	0	29	0	4	10	0	2	0	13	0	3	206	178	61	68	5	489	10	617	52
S0394	1533	24	0	1	0	0	11	0	4	0	3	47	0	2	3	0	8	0	5	0	0	0	0	1	0	0	9	0	0	0	0	3	0	1	0	11	13	0	0	0	0	1	0	0	15	4	0	0	0	0	13	0	0	3	0	1	0	0	6	1	9	0	0	0	1	0	0	1	37	0	3	0	22	0	0	0	0	39	11	6	0	0	0	0	0	0	0	0	0	0	0	14	0	0	2	0	0	0	0	0	18	0	19	0	4	0	0	0	0	0	5	7	0	2	0	0	0	0	20	0	1	0	0	0	1	51	23	1	2	0	1	0	3	0	0	0	0	0	0	2	0	0	20	15	2	3	0	22	6	24	3
S0395	1557	28	2	1	1	0	5	0	2	0	1	42	1	0	7	0	8	0	6	0	0	0	0	0	0	0	23	0	0	0	0	6	0	1	1	7	27	0	0	1	0	2	0	0	10	2	0	0	0	0	9	0	0	1	0	4	0	0	9	0	6	0	0	0	0	0	0	0	50	0	6	0	15	0	0	0	1	65	11	13	0	0	0	2	0	0	1	0	0	0	0	10	0	0	0	2	0	0	0	0	18	0	9	0	6	0	0	0	0	0	2	5	0	2	0	0	0	0	11	0	0	0	0	0	0	31	19	2	13	0	3	0	3	0	0	0	0	0	0	2	0	0	19	17	5	2	0	33	1	46	4
S0396	240	0	0	0	1	0	0	0	2	0	0	4	0	0	0	0	3	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	4	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	10	0	2	0	3	0	0	0	0	15	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	4	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	9	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	0	0	0	5	0	7	0
S0397	11074	257	0	13	8	0	14	0	36	0	20	237	4	6	62	0	24	1	10	0	0	1	0	0	1	2	60	1	0	0	0	45	7	9	1	84	137	12	1	2	0	2	1	2	33	74	0	4	1	0	45	0	3	29	4	30	0	0	23	13	85	4	1	1	0	0	2	3	420	0	35	0	138	0	0	0	5	296	33	62	2	3	0	0	2	0	8	2	0	0	0	13	0	0	1	7	1	0	0	0	149	2	96	1	16	2	1	0	0	0	11	15	0	9	0	0	1	0	69	0	14	0	8	2	4	394	121	15	69	0	2	0	14	0	0	4	1	0	0	8	0	4	147	65	37	48	1	165	34	304	28
S0398	1334	28	0	1	1	0	2	0	3	0	2	48	3	0	9	0	14	0	4	0	0	0	0	0	0	0	24	0	0	0	0	1	0	2	0	7	13	0	0	0	0	0	0	0	16	7	0	0	0	0	8	0	0	2	0	7	0	0	3	3	7	0	0	0	0	0	0	0	65	0	1	0	21	0	0	0	0	35	3	5	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	6	0	6	0	3	0	0	0	0	0	0	2	0	2	0	0	0	0	3	0	1	0	2	0	0	36	20	1	18	0	0	0	3	0	0	0	0	0	0	1	0	0	28	2	7	3	0	13	48	8	1
S0399	1036	20	0	1	0	0	2	0	7	0	3	5	0	0	6	25	3	0	4	0	1	0	0	0	0	0	12	0	0	0	0	0	0	0	0	14	9	0	0	0	0	1	1	0	2	0	0	0	0	0	3	0	0	1	0	1	0	0	7	0	8	1	0	0	2	0	0	0	35	0	2	0	11	0	0	0	1	25	4	5	0	0	0	0	0	0	0	1	0	0	0	11	0	0	0	0	0	1	0	0	15	0	4	0	1	0	0	0	0	0	3	0	0	1	0	0	0	0	2	0	0	0	1	0	0	15	5	1	2	0	5	0	1	0	0	2	0	0	0	1	0	0	20	16	0	5	0	23	5	28	0
S0400	2583	44	0	4	0	0	0	0	7	0	2	44	1	0	11	0	14	0	5	0	0	0	0	0	0	0	14	0	0	0	0	11	0	2	0	14	27	0	0	0	0	0	0	0	3	13	0	0	0	0	18	0	1	3	0	9	1	0	7	3	24	0	0	0	0	0	0	0	131	0	10	0	36	0	0	0	0	80	23	16	0	0	0	0	0	0	1	1	0	0	0	8	1	0	2	1	0	0	0	0	28	1	17	0	7	0	0	0	0	0	0	11	0	4	0	1	0	0	12	1	0	0	1	0	2	68	23	4	9	1	5	0	7	0	0	0	1	0	0	3	0	1	46	9	7	6	0	35	0	56	5
S0401	2861	50	2	1	0	0	7	0	16	0	7	45	3	0	7	0	17	0	1	0	0	1	0	0	0	0	22	0	0	1	0	12	0	4	0	7	27	0	0	2	0	0	0	0	7	8	0	2	0	0	10	0	0	2	1	10	0	0	11	1	19	3	0	0	0	0	0	0	51	0	14	0	21	0	0	0	2	94	30	11	0	0	0	0	1	0	2	0	0	0	0	64	1	0	0	2	0	0	0	0	44	4	10	0	6	0	2	0	0	0	3	7	0	4	0	0	0	0	20	0	2	0	2	0	2	59	31	3	10	0	3	0	5	0	0	1	0	1	0	1	0	0	14	33	4	11	0	376	5	81	6
S0402	17847	372	3	10	7	5	19	0	40	0	29	311	4	0	75	0	92	1	16	0	0	4	0	8	0	0	191	0	0	0	0	76	0	13	1	66	181	0	1	2	0	19	0	0	118	79	0	0	0	0	68	2	3	33	1	67	2	0	18	22	144	3	0	3	2	7	0	8	448	0	82	4	146	0	0	0	8	558	118	137	0	1	0	16	9	0	4	2	0	0	0	16	17	2	0	6	0	2	0	0	119	44	65	0	24	0	4	0	0	0	16	39	0	40	0	0	0	0	131	1	0	4	8	8	35	613	241	27	54	0	16	0	38	0	2	3	0	0	0	20	0	3	146	164	23	41	23	475	16	572	39
S0403	1414	18	0	1	1	0	3	0	5	0	2	36	0	0	6	0	6	0	0	0	0	1	0	1	0	0	16	0	0	0	0	9	0	0	0	5	12	0	0	1	0	1	0	0	2	1	0	0	1	0	4	0	0	3	0	3	0	0	0	3	7	0	0	0	0	0	0	0	25	0	10	1	6	0	0	0	2	89	13	15	0	0	0	0	0	0	0	0	0	0	1	2	1	1	0	2	0	0	0	0	7	4	5	0	1	0	1	0	0	0	0	3	2	5	0	0	0	0	14	0	0	0	0	0	0	45	17	1	6	0	1	0	1	0	0	0	0	0	0	2	0	0	4	12	0	6	0	52	1	43	2
S0404	1271	13	0	1	3	1	1	0	5	0	2	40	0	0	3	0	14	0	0	0	0	1	0	0	0	0	8	0	0	0	0	2	0	2	0	1	18	0	1	1	0	3	0	0	8	7	0	0	0	0	5	0	0	3	0	2	1	0	0	0	14	1	0	0	0	0	0	3	40	0	13	0	19	0	0	0	1	21	7	16	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	1	2	0	2	0	1	0	0	4	0	0	0	0	0	0	74	8	3	9	0	2	0	2	0	0	0	0	2	0	0	0	0	11	6	3	3	3	19	0	37	4
S0405	60549	947	9	45	28	21	110	0	161	0	108	1066	12	0	184	0	334	5	81	0	2	8	0	22	3	8	677	0	1	0	0	230	0	41	3	234	798	0	11	19	3	24	1	5	529	575	0	3	2	0	228	4	7	116	1	198	4	8	67	74	350	16	0	4	3	9	3	9	2244	0	232	16	516	0	0	2	52	1838	585	542	3	9	0	45	19	0	35	8	1	0	0	60	41	12	22	19	3	5	0	0	589	286	269	0	108	0	20	5	0	0	63	251	0	97	2	3	1	0	654	18	1	8	53	47	67	1327	667	89	373	2	95	0	83	0	3	32	3	6	0	35	0	16	663	545	82	252	20	2202	54	1541	121
S0406	698	18	0	0	0	0	1	0	1	0	2	18	0	1	0	0	4	0	0	0	0	0	0	0	0	0	7	0	0	0	0	1	0	1	0	1	8	0	0	0	0	0	0	0	6	1	0	0	0	0	2	0	0	1	0	1	0	0	2	1	7	2	0	0	0	0	0	1	24	0	3	0	6	0	0	0	0	28	4	5	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	5	0	7	0	0	0	0	0	0	0	1	3	0	1	0	0	0	0	6	0	0	0	0	0	0	17	3	1	6	0	0	0	0	0	0	1	0	0	0	0	0	0	9	5	0	5	1	12	1	19	2
S0407	1159	30	0	4	1	0	3	0	3	0	3	36	1	0	6	0	10	0	2	0	0	0	0	0	0	0	5	0	0	0	0	5	0	2	0	5	11	0	0	0	0	0	0	0	1	1	0	0	0	0	9	2	0	1	1	11	0	0	4	2	18	0	0	0	0	0	0	2	39	0	6	0	8	0	1	0	1	36	12	1	7	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	8	0	10	0	1	0	0	0	0	0	3	3	0	0	0	0	0	0	6	0	0	0	0	0	0	27	9	0	2	0	0	0	3	0	0	0	0	1	0	0	0	0	5	9	0	9	0	15	3	45	6
S0408	1626	44	0	0	1	0	0	0	10	0	5	51	1	0	4	0	9	0	2	0	0	1	0	0	0	0	10	0	0	0	0	2	0	1	0	8	10	0	0	0	0	0	0	0	2	4	0	1	0	0	12	0	0	2	2	10	0	0	4	0	11	1	0	0	0	0	0	2	54	0	6	0	16	0	0	0	1	51	8	7	1	0	0	0	1	0	0	2	0	0	0	1	0	0	1	1	0	0	0	0	7	1	12	0	1	0	0	0	0	0	7	7	0	0	0	0	0	0	10	0	3	0	1	0	2	55	7	1	2	0	3	0	0	0	0	0	0	0	0	0	0	2	28	12	2	6	0	13	3	52	6
S0409	2411	53	1	2	0	0	1	0	8	0	5	66	2	0	8	2	12	0	0	0	0	0	0	2	0	1	27	0	0	0	0	10	0	0	0	23	34	0	0	2	0	0	0	0	2	6	0	0	0	0	11	0	2	1	1	7	0	0	7	6	18	1	0	0	0	0	0	1	70	0	5	0	22	0	0	0	1	102	10	16	2	0	0	0	1	0	0	0	0	0	0	5	2	0	1	1	0	0	0	0	14	0	25	0	10	0	1	0	0	0	14	10	0	4	0	0	0	0	26	0	0	0	2	1	0	76	29	2	4	0	4	0	1	0	0	0	0	1	0	1	0	0	23	29	7	10	1	22	7	65	8
S0410	1074	18	0	1	0	0	0	0	4	0	3	15	0	0	5	1	3	0	2	0	0	0	0	0	0	0	6	0	0	0	0	6	0	1	0	4	13	5	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	3	0	3	0	0	3	0	9	0	0	0	0	0	0	0	45	0	11	0	7	0	1	0	1	46	13	3	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	2	0	0	0	0	5	2	8	0	2	0	0	0	0	0	3	4	0	2	0	0	0	0	6	0	0	0	1	1	2	35	12	5	5	0	2	0	0	0	0	0	0	0	0	0	0	0	10	5	0	4	1	14	7	36	5
S0411	9537	180	1	20	5	1	4	0	29	0	10	271	7	0	38	0	34	1	16	0	1	2	1	9	0	0	97	0	0	1	0	40	0	9	0	34	139	0	0	3	0	0	1	0	20	40	0	2	0	0	59	1	1	15	0	24	0	0	29	19	72	7	0	1	3	0	0	4	296	0	29	2	75	0	0	0	7	289	73	166	0	2	0	2	17	0	3	4	0	0	0	118	6	0	16	0	0	1	0	0	42	13	50	0	13	0	0	0	0	0	4	97	0	22	0	2	0	0	78	2	4	1	4	11	6	184	61	22	37	0	2	0	36	0	0	3	0	0	1	6	0	3	81	72	8	51	1	173	8	344	29
S0412	244	6	0	0	0	0	2	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	3	0	0	0	0	0	0	0	1	3	0	0	0	0	1	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	17	0	0	0	4	0	0	0	0	6	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	2	2	10	1
S0413	36	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S0414	43	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0
S0415	25798	456	4	61	5	6	13	2	124	0	33	426	10	5	70	0	170	0	12	0	2	10	0	8	1	0	316	0	0	1	0	94	1	9	2	103	299	0	1	16	0	9	1	4	84	54	0	6	2	0	116	2	2	38	6	71	0	0	25	19	181	5	0	12	0	5	0	25	611	0	119	1	268	0	2	0	27	702	232	152	2	1	0	9	8	0	8	2	0	0	0	135	16	2	27	5	4	0	0	0	126	91	135	0	61	0	7	2	0	0	37	36	0	76	2	1	2	0	224	2	7	0	19	14	23	775	218	65	71	1	12	2	51	0	2	13	2	5	0	13	0	3	140	113	56	86	15	197	41	896	131
S0416	48314	945	12	69	20	4	47	0	222	1	84	1176	6	1	134	0	272	2	58	0	8	0	0	6	2	1	394	0	0	0	0	230	3	24	1	197	735	2	4	14	0	12	2	7	170	296	0	1	3	0	187	4	9	61	7	160	0	0	77	61	318	9	1	8	3	8	0	6	2481	0	221	1	422	0	0	0	42	1458	565	384	1	3	0	25	27	0	29	6	0	0	0	322	37	5	112	23	0	0	0	0	353	251	233	0	90	0	7	1	0	0	33	325	2	128	2	1	2	0	332	2	1	3	15	16	37	1023	460	70	272	5	43	0	89	0	20	15	0	8	0	18	0	7	488	250	57	136	11	702	67	1258	91
S0417	86609	1547	60	205	42	6	38	2	327	0	91	1789	44	9	257	0	564	3	125	0	8	9	4	24	12	8	877	0	0	1	0	402	0	94	1	413	1476	0	4	22	0	3	1	9	312	709	0	17	5	0	481	3	8	105	16	260	2	0	185	81	583	54	1	58	11	11	0	18	3081	0	464	7	731	0	2	3	62	2351	953	727	1	16	0	14	41	0	23	9	0	0	0	704	32	3	95	28	4	1	0	0	664	314	378	0	175	0	10	0	0	1	120	530	4	153	11	5	1	0	677	5	34	5	73	29	69	1810	1028	173	609	8	137	0	167	0	10	17	13	2	2	50	0	17	680	482	157	370	9	2772	116	2773	328
S0418	2177	27	0	0	0	0	37	0	5	0	0	14	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	1	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	24	0	0	0	0	26	0	0	0	1	0	0	0	0	6	0	1	0	0	0	0	0	0	0	1	0	0	0	131	0	0	9	0	1	0	0	0	79	14	3	3	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	2	0	0	2	0	0	1	0	0	2	0	0	0	0	0	0	1	3	1	1	0	21	1	9	0
S0419	13579	273	2	3	3	1	6	0	94	0	22	541	11	0	30	0	36	0	21	0	3	0	6	3	1	6	95	0	0	14	0	118	0	15	0	92	135	0	0	2	0	0	1	0	50	30	0	0	1	0	56	0	0	16	1	76	1	0	101	5	85	3	0	3	1	0	0	4	455	0	54	0	155	0	0	0	14	264	71	85	0	0	0	1	0	0	9	0	0	0	0	11	0	0	5	10	4	0	0	0	70	3	144	1	64	0	0	0	0	0	38	22	4	36	0	0	1	0	92	0	1	2	21	5	11	547	247	17	36	0	5	0	23	0	3	2	0	2	0	6	0	0	159	120	8	57	2	348	12	390	18
S0420	7422	185	4	5	8	0	15	0	26	0	15	192	2	1	30	11	39	0	19	0	0	3	0	5	0	0	90	1	0	0	0	40	0	6	0	27	68	0	0	3	0	12	2	1	35	82	0	6	1	0	39	0	4	13	1	30	0	0	15	0	39	6	0	0	0	0	0	3	254	0	36	1	103	0	0	1	0	268	47	50	0	0	0	0	2	0	0	0	0	0	0	13	3	0	1	14	0	0	0	0	12	12	44	0	12	0	0	0	0	0	8	27	0	6	2	1	0	0	82	0	0	5	7	1	8	238	66	12	38	1	6	0	17	0	1	6	0	5	0	4	0	0	61	22	2	34	2	215	2	222	13
S0421	51747	836	19	26	20	3	30	0	196	1	68	1408	11	0	194	0	322	1	93	0	12	2	0	6	2	13	728	1	0	0	0	371	0	49	1	194	811	0	0	6	0	3	0	15	122	305	0	7	4	0	266	2	10	87	10	183	0	0	113	32	413	18	0	1	2	0	2	9	2407	0	326	2	541	0	0	0	28	2149	439	512	0	7	0	3	12	0	14	8	0	0	0	136	26	1	1	25	0	0	0	0	497	25	283	1	80	0	7	0	0	1	68	211	0	67	3	0	0	0	357	0	2	7	37	19	26	1163	1005	57	345	0	67	0	62	0	10	16	0	1	0	45	0	6	619	497	63	136	12	1658	23	1182	91
S0422	4623	77	0	2	4	1	8	0	17	0	2	95	2	1	12	0	18	0	10	0	0	0	0	0	1	0	23	0	0	0	0	16	0	6	0	20	47	0	0	2	0	0	0	0	21	35	0	2	0	0	19	2	0	12	0	12	0	0	15	0	51	0	0	1	0	0	0	2	173	0	19	0	53	0	0	0	5	141	21	50	0	0	0	2	1	0	1	2	0	0	0	13	0	0	0	4	0	0	0	0	26	2	34	0	12	0	0	0	0	0	3	9	0	1	1	0	2	0	44	0	2	0	4	0	6	129	78	4	27	0	4	0	7	0	0	1	0	0	0	0	0	3	32	31	5	12	1	148	1	96	5
S0423	53152	1073	13	12	22	7	9	0	149	0	94	942	21	1	154	0	447	6	87	0	9	5	3	2	5	17	405	0	0	0	0	304	0	42	5	199	763	0	2	8	0	6	0	2	180	163	0	6	0	0	283	4	3	97	10	239	5	0	106	55	583	25	0	0	0	0	0	17	1684	0	346	4	553	0	0	0	47	2298	339	436	0	5	0	11	8	0	9	25	0	0	0	228	27	0	7	21	2	0	0	0	515	30	348	0	152	1	4	0	0	0	58	182	0	147	2	0	0	0	487	0	33	4	30	6	56	1320	983	97	317	3	64	0	111	0	7	14	2	6	0	23	0	4	334	410	52	153	15	1011	14	2089	195
S0424	14920	327	1	8	14	0	3	0	56	0	25	404	5	0	52	0	83	0	23	0	7	1	0	5	0	0	163	3	1	0	0	60	0	10	1	72	117	0	1	6	0	0	0	0	90	62	0	2	2	0	67	1	4	34	2	61	0	0	49	12	81	3	0	4	1	0	0	8	660	0	38	0	149	0	0	1	4	486	125	258	0	4	0	2	12	0	19	0	0	0	0	91	2	0	18	10	12	0	0	0	94	24	73	0	29	0	2	0	0	0	11	62	2	17	0	0	1	0	85	1	5	0	11	8	12	416	141	22	95	4	10	0	22	0	0	7	1	1	0	6	0	4	245	124	35	48	15	441	0	461	18
S0425	1808	31	0	2	0	0	0	0	12	0	3	57	1	0	4	0	7	0	3	0	0	0	0	0	0	0	19	0	0	0	0	3	0	0	0	9	14	0	0	0	0	0	0	0	62	16	0	0	0	0	11	0	1	1	0	2	0	0	3	3	22	0	0	0	0	0	0	1	88	0	7	0	13	0	0	0	0	54	19	28	1	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	9	4	1	0	2	0	1	0	0	0	2	1	0	3	1	0	0	0	31	0	0	0	0	0	4	81	39	2	18	0	0	0	2	0	0	0	0	0	0	0	0	0	14	6	2	11	0	104	18	37	0
S0426	12067	226	2	7	4	6	26	0	46	0	32	220	6	2	39	0	81	0	17	0	1	4	3	8	0	4	100	0	0	0	0	16	0	3	1	28	94	0	0	6	0	0	0	3	119	11	0	4	2	0	75	0	1	18	1	31	0	2	18	12	84	2	3	0	0	0	0	5	251	0	62	3	147	0	2	2	14	409	69	93	3	2	0	1	3	0	3	16	1	0	0	66	2	0	1	4	0	0	0	0	69	100	86	1	23	0	3	0	0	0	12	12	0	20	1	2	2	0	78	1	7	3	8	4	11	437	155	22	38	0	9	0	12	0	1	1	0	2	0	6	0	2	62	39	22	43	5	243	215	315	35
S0427	18014	364	2	11	8	1	7	0	66	1	43	645	12	0	65	0	111	1	29	0	1	4	1	3	1	2	220	0	0	0	0	24	0	6	5	50	153	0	1	3	0	0	0	14	130	158	0	2	1	0	113	1	2	39	4	58	0	0	54	18	126	10	0	0	3	0	0	13	760	0	99	1	248	0	3	0	22	566	74	275	1	3	0	1	5	0	11	12	2	0	0	62	4	1	0	17	2	4	0	0	71	10	94	0	51	0	1	0	0	0	31	29	1	32	0	0	3	0	127	0	5	3	12	2	26	644	233	39	119	0	8	0	20	0	0	4	0	5	0	18	0	1	156	99	33	75	22	321	88	557	34
S0428	37178	618	14	37	22	4	72	0	169	0	43	1071	12	0	144	0	197	1	66	0	2	11	0	15	0	0	397	0	0	0	0	144	0	37	2	134	456	0	1	5	0	1	0	8	60	281	0	0	3	1	150	2	8	104	3	92	1	4	64	46	280	37	0	4	2	7	1	17	1595	0	97	0	465	0	1	4	26	1269	395	208	0	0	0	10	20	0	13	1	0	0	1	156	7	0	24	17	3	0	0	0	321	40	211	1	76	0	0	0	1	0	40	383	3	34	0	0	1	0	560	3	0	1	21	13	29	914	424	43	230	0	23	0	46	0	1	5	1	5	0	22	0	6	444	414	41	99	17	1140	10	932	83
S0429	3207	45	0	7	0	0	4	0	4	0	3	82	0	0	9	0	9	0	6	0	0	0	0	0	0	0	46	0	0	0	0	18	0	1	0	11	41	0	0	0	0	1	0	0	21	6	0	0	0	0	16	0	1	4	2	11	0	0	9	3	14	1	0	2	0	0	0	0	132	0	25	0	31	0	0	0	1	100	31	27	0	1	0	0	3	0	3	0	0	0	0	17	0	1	1	4	0	0	0	0	11	0	18	0	5	0	0	0	0	0	1	19	0	5	0	0	0	0	38	0	0	0	0	0	4	38	53	8	28	0	5	0	5	0	5	1	0	0	0	1	0	0	20	30	4	8	4	114	0	80	5
S0430	2541	48	2	4	3	0	2	0	8	0	7	65	0	0	10	0	12	0	6	0	0	1	0	3	0	0	27	0	0	0	0	7	0	1	0	6	37	0	1	0	0	0	1	0	3	17	0	0	0	0	15	0	1	2	1	5	0	0	8	2	19	3	1	0	1	0	0	0	82	0	23	0	29	0	0	1	3	74	12	22	0	0	0	0	1	0	5	0	0	0	0	14	1	1	0	1	2	0	0	0	10	0	16	0	4	0	0	0	0	0	1	18	0	5	0	0	0	0	19	0	1	0	2	2	1	90	27	3	14	0	0	0	2	0	0	0	1	0	0	4	0	0	26	37	8	9	3	49	2	51	4
S0431	720	14	0	2	0	0	0	0	3	0	2	6	2	0	1	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	3	7	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	4	0	1	0	0	0	1	4	2	0	0	2	0	0	0	23	0	2	0	5	0	0	0	0	22	6	3	0	0	0	0	0	0	0	0	0	0	0	6	1	0	2	0	0	0	0	0	8	1	1	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	3	0	0	0	0	0	0	13	1	1	9	0	0	0	4	0	0	1	0	0	0	0	0	0	13	15	1	1	0	20	0	12	1
S0432	28391	381	6	63	13	0	84	0	90	0	21	653	10	1	69	0	135	0	21	0	5	11	0	6	1	0	302	0	0	0	0	144	0	37	2	122	431	0	1	14	0	1	0	4	29	116	0	11	0	0	144	3	2	42	4	89	0	3	62	21	189	18	0	2	3	2	0	2	1482	0	153	0	264	0	0	0	19	854	319	195	0	1	0	6	5	0	6	0	0	0	0	221	6	1	20	14	2	1	0	0	414	45	146	1	78	0	0	0	0	0	17	184	7	47	1	1	0	0	305	0	0	0	35	16	27	541	308	21	193	0	63	0	40	0	2	7	0	6	0	31	0	5	394	311	11	94	0	1213	12	526	54
S0433	284	5	0	1	0	0	0	0	2	0	1	2	0	0	1	0	4	0	1	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	1	2	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	4	0	0	1	0	1	0	0	0	0	0	0	0	11	0	0	0	4	0	0	0	0	7	2	1	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	9	0	1	5	0	0	0	1	0	0	0	0	1	0	0	0	0	2	5	0	1	0	7	0	2	1
S0434	3521	63	2	6	1	0	8	0	11	0	5	77	2	0	16	0	19	0	4	0	0	1	0	0	0	0	49	0	0	0	0	9	0	1	0	24	52	0	0	1	0	0	0	0	8	10	0	0	0	0	21	0	0	5	1	12	0	1	12	5	26	1	0	0	0	1	1	1	133	0	23	1	46	0	1	0	2	68	32	19	0	1	0	2	1	0	1	0	0	0	0	58	2	1	0	0	1	2	0	0	26	6	18	0	15	0	0	0	0	0	4	13	0	5	0	0	0	0	45	0	2	0	2	1	1	76	31	5	19	0	5	0	6	0	0	0	0	1	0	2	0	0	32	27	7	13	0	103	0	98	13
S0435	8741	213	4	23	2	1	6	0	22	0	23	197	3	0	32	0	27	0	7	0	0	3	0	0	0	0	137	0	0	0	0	29	0	0	0	33	98	0	1	4	0	0	0	2	17	62	0	0	0	0	35	0	1	14	4	32	0	0	15	14	69	4	0	0	0	0	0	1	333	0	42	3	98	0	0	0	13	382	68	44	1	2	0	4	8	0	4	1	0	0	0	20	3	1	0	2	1	1	0	0	39	19	42	0	17	0	1	2	0	0	14	39	0	8	0	0	0	0	52	0	7	2	5	4	27	372	127	36	120	0	13	0	10	0	0	0	0	0	0	1	0	1	107	19	23	30	5	37	77	204	14
S0436	9016	148	3	9	4	2	6	0	30	0	17	126	0	0	43	0	41	0	8	0	0	0	0	2	0	0	116	0	0	0	0	23	0	2	1	53	144	0	0	1	0	1	0	1	44	33	0	0	1	0	36	0	1	18	0	10	0	4	18	12	77	4	0	1	0	0	1	2	407	0	18	1	90	0	0	0	14	298	94	131	1	0	0	0	5	0	7	0	0	0	0	33	7	2	0	4	0	0	0	0	62	13	74	0	19	0	0	0	0	0	7	59	1	15	0	0	0	0	45	0	0	0	8	4	6	279	96	30	48	0	7	0	12	0	0	0	0	0	0	5	0	1	136	31	15	34	3	56	68	275	29
